Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Price
796.0653433331232,265.64870588964345,382.7846532429429,601.7020264411024,279.36962808265423,13802.458483369612
379.75326639911805,201.783582910095,470.89242496615157,45.68299648421282,818.9909858003128,6915.108688289114
78.80340171431192,531.2871924034827,314.1735419342808,591.4039796033285,982.4597410134273,12871.805017652014
661.063930322948,36.2111342136227,440.7320980562547,522.2572567738882,549.0457545763348,8800.77815642769
697.74593085833,284.25840407732846,131.95321903751187,402.0998927842246,979.3594601430516,17471.951127619443
191.62203315286501,925.6795698465147,556.8572928791822,467.8772957652642,903.2104040754069,14423.523858960129
469.6104568510319,741.5476598902203,408.60192942397646,925.7414583305807,706.5856206758168,21847.449469207466
716.4129835525291,335.58569119448975,774.9413301625746,651.3265207778727,245.78075994082258,15846.975402381693
164.39175422490257,815.5048699057477,982.1866015080678,469.1341591142839,605.1677852914534,16038.33735093447
878.3079876541999,468.1968162343496,974.7194642767219,589.5691899339494,840.4655315981465,23937.893458054205
930.6559676546441,835.0963904190145,163.24041057173088,643.9920015991812,407.9966808265493,18294.07282581032
64.218062871906,434.20902593519816,264.8924844947535,869.4152278307951,34.1039375838169,10911.769151169743
981.9983071881969,363.89770083525593,365.2678557722039,16.72038674811688,189.67790104185235,10521.743519462221
410.88972882289534,951.594411317979,102.00568854658184,967.9887702825774,890.3562552797514,26849.086377291525
465.062294433333,334.5417029306983,238.32998838175422,629.2118594323193,33.868381670917756,12526.490184017706
15.980609993552093,439.08681983819554,69.70785175011349,257.98757196399913,226.46877731438985,7748.227698975683
259.2677823722004,134.20055676442394,12.325092247197972,118.25592027007804,633.3237857410538,10291.173844428336
997.6383619256835,1014.1132815983553,418.87139366201507,166.8653322717239,654.092039543326,6236.989727752862
502.07267486590683,1013.1556119392578,66.87150812342293,802.0320648333446,295.3200612674498,23595.633380223033
247.21266695841177,678.4046812494602,251.96870143074761,681.8397363806082,529.7239216151437,15719.13994651342
434.2671241583097,568.000316069293,293.94075639770085,723.5324992235304,424.81343419756956,17185.385028617467
369.1986539375537,848.5446805050755,947.1661178400688,47.11148634859205,238.21004065767988,13621.7761045924
356.88383436038475,834.5256748751333,1009.1432219067367,992.2270255824402,926.6671058431251,27354.87332802017
303.6736154255666,1015.8195132564215,255.40612204180604,108.44790259940578,973.7754737207235,15412.345693409374
239.02234159933062,706.3227034396165,59.75691159612279,748.2461175065356,902.8814974298518,20952.96388844068
278.9753809571456,388.1542615832868,383.27929172061806,766.7591757210963,243.51461635997578,12472.962847215176
175.97757342478644,460.0746482562438,311.7756491543752,859.32966119286,243.4476298400141,13053.159486049273
514.4468044690037,965.2056060906807,649.2136424905326,888.104351193564,962.7747218992818,24267.295273617612
768.7832185716244,716.3648616701454,991.1967402027285,1018.2664085992237,462.66540305383387,27188.82758971779
72.57065286062937,299.8210881950913,156.011218624236,427.5060477911161,134.44027235661417,8089.479230854895
618.6166313173832,391.9954525776426,916.875145511127,991.0217439216659,560.0101393094883,22714.119909692603
281.4193355444189,606.4439488121209,918.2834260217957,416.49494613580623,565.3281553325781,15226.285963200527
278.1724340286934,466.3748090368276,411.354660228709,254.37538824496232,518.0071770371158,9212.314291866995
317.8299658033269,381.9877006138854,537.5697328683666,768.6093034792832,341.51164497026593,13049.551438372027
946.3385770196619,883.014191959964,49.858863078941226,259.7299448389865,456.8427649630228,15151.706443474017
107.13895807229346,356.839412770301,757.8598662325069,696.8468286902537,637.321654851589,12506.045069999687
727.5810843876819,209.8418554467346,349.8988696214857,692.472301852122,900.3363973440789,16462.044396760408
556.7263271199695,289.4844425682295,30.960904198126173,727.3849128695945,8.073321992642946,16588.25296196654
381.6233674966994,543.2701077122886,944.2421368496057,91.64241411368971,415.68493769552254,12603.366860096276
24.89671650320156,350.8336479657885,637.16460425195,285.76557898608473,214.78394844737034,4505.49934085777
118.4801109269439,590.99160987683,711.9564860463985,688.0841119701221,971.6336852177996,14652.406824325051
2.768091026946763,662.7293735874929,614.8016507879829,602.8693606095751,985.8768075164082,11220.768723147525
17.27659353092065,713.1980090382849,833.2069372947082,522.0425693405022,341.9800264671326,9323.378075065151
809.8203271448626,99.57675584760284,452.6444930354435,532.4312315605383,710.6113647969767,11396.163604856622
93.06698960118729,233.22572957476962,420.14880019468865,638.2537451726138,908.2478399666355,11754.005538453426
633.6779962791695,136.66454623737286,1004.1140559741772,892.7085923896248,514.7860594128118,18858.205573085623
944.4843333597522,554.373932807307,945.465413518503,849.8149054498234,991.5252841413604,27365.524357335955
941.8575982368342,36.89862904685515,178.96653226080252,398.4739093516142,974.9941220305109,12090.236805086715
307.2296135433519,164.31886734090347,907.5759780726373,457.1078814547998,929.6646086188299,13818.578249051327
164.0759975118267,676.9843317842939,450.8300828973996,78.32245148701224,713.1782601241606,7767.437689886649
253.33632567209338,40.56629512142615,61.382961407563016,62.54442195639024,929.5185484646804,9554.210927657678
757.6411318569994,919.6158537868647,688.7242867676379,541.6344873276244,311.75307709171534,16488.450745553288
1021.9133453605616,370.8815963539347,481.94452399504337,387.32305912162485,1003.0355756395096,18191.25922090812
178.85018664448592,335.8597129298736,696.6770339993616,64.72460117875778,621.823358987818,6255.436649256206
489.11001894545007,290.8159762043915,244.1351996662354,526.8610491379269,376.7578424699303,12786.800009241686
467.4763686529591,345.5768389265817,993.785542242281,136.64197810749852,99.12724805465518,11160.599123921364
351.63313028189805,605.211546491383,674.9967071744289,406.79090910007505,1023.2606657763032,15798.652263288455
360.3384281016756,738.7204279909913,652.8846791995319,832.5671559653997,999.6550793767117,21039.611343880766
911.1487042002332,782.9114617422936,715.0064412859296,343.5501257481212,151.23003208366833,13637.267304676363
64.1392671332452,247.70734510232046,442.6562367296498,534.524184197102,791.6375593521885,9884.593331114233
981.7507052099512,120.13617191404649,109.57223955844256,603.847396365876,763.287627722028,16561.594363469823
868.5059894753125,958.2920501419915,1007.0284720748974,409.3969328379145,389.4632279322349,17008.50038455719
151.35608493800692,701.3728652119648,672.5242454434172,882.7520981516362,99.59218666254401,13030.989205193851
509.72355361315,595.0278959841926,247.35440900087644,173.08201587626115,880.2107764936924,15576.15035531083
59.939760369212195,481.9158056121066,118.61401733210653,468.0281716033202,1003.4814221745247,13605.302221687722
433.87530593840415,877.6959155246769,120.13113772359054,277.7621266041489,413.48376644335053,17152.66186194598
409.4076313695547,687.4966821582368,352.99136243251985,730.8972732518567,654.5273848068019,18723.01767355651
408.74101274088764,442.1223707180229,629.2763646057684,71.7232027081161,842.1445000762269,10473.871092347788
669.1032689803642,743.7746835638633,549.8091531083678,113.1285616555466,414.7564680160767,13440.42365637479
415.1025488369214,328.7480218042541,30.669132702463344,754.9483444187928,112.41928505600072,16707.564886702177
620.8595282381672,720.0947163824289,650.0211946841034,982.1616660254464,105.77731080718195,20689.809008521366
887.9791709237239,29.890800485287173,547.754859445334,413.945464769801,536.7642730432084,7661.697853575073
373.86227410945,195.1405208986297,19.581846987458334,530.5854093221625,863.0035073892785,16577.195849011907
382.1731386826692,228.21254964733976,82.46477155516834,87.35838527355224,226.70996100379875,8256.087398339274
102.4143983836725,271.4006511252296,67.73704920776163,67.17938402296386,876.8268079337287,9762.567173428142
166.01114696584523,573.1147835632107,792.0184775158073,467.3633949072042,157.04973092797002,9869.928503479721
204.38644953099708,443.37582723192907,540.9117073188206,357.8268590576997,800.2351106402932,10341.926540722543
769.046168428952,949.4648907500728,29.647410203607592,917.1878821992483,401.99043938524267,24078.741620229546
899.4534352691139,707.3636107842863,1011.0451272437434,777.5052305578681,373.2936970207095,24175.060212042514
513.0886889827862,385.42249491901566,373.6697200857478,267.1662073662052,507.87358246243286,11303.053690356746
698.1017037510259,283.99643781656937,536.9649265430733,120.19742123065055,163.6815737386919,7763.6246086081155
47.92970722528128,994.028997397128,3.9529999465073615,182.86588729104005,627.5755551918002,11464.508002527582
83.32246922578463,903.0620191711563,736.8910416305031,989.5833307524028,519.8188003745432,15771.733615299087
307.6133715542909,562.6885865423579,953.1583665131245,533.2597117356652,273.6200006270143,15577.391227787186
898.4563601142985,380.8447984767604,1.4165503989751187,253.62946303213153,325.8711133973119,18010.523742804482
879.3881274694678,469.5072430760397,455.25738271877196,344.1687207934847,901.8143980002095,17688.481431517837
967.7074195869608,1015.6956970543405,385.78305736805044,989.3349843222235,810.884679302043,16260.969851095146
691.9056871877292,250.7668269261818,221.65223520687084,170.03297230975556,944.9027688707741,13157.965039333738
301.1345022803621,463.9685073396515,505.81282200291685,796.8477137410603,864.4966006302967,16454.078526518566
142.41044597617952,437.15006485613947,863.0834051435081,837.6661050939786,104.8716886552744,13207.329054826341
160.13654924079412,311.4994601977936,77.1676867413405,434.8549149087671,110.20053007317188,10117.187538659153
581.8548159179213,252.47430636662386,610.7474589180136,120.34625833332495,999.3050812605782,10753.270475015346
954.9426727499166,401.2000650902178,247.9908803851115,256.4077699620585,494.99498004724944,15738.11915937506
40.952629146334175,655.05802862093,418.1021781398987,386.4643303310206,828.7897308049392,9002.931350595507
726.052311227689,977.2378269621166,360.3827102675873,919.0837910009913,788.446398720091,22285.123669747474
366.00284323298615,636.585406928136,295.49563663533627,895.3855150846385,115.12557282540672,17026.55533605749
217.53278596509801,187.42609108983925,412.6986264619916,763.1185510729002,539.5532278294327,11769.284683015012
499.38055530312454,0.55906805452355,435.61136676357603,65.07906543222623,213.25133017239943,1839.5818808603274
954.7713934955462,220.56776124747591,878.9377419614848,822.1628124788062,162.96574662885666,17706.866361179604
620.2490442447655,118.43775683073363,745.3574741703798,652.7613720291396,831.4250871716038,13983.927986538954
490.8897785745286,936.8198019413841,50.53332151136226,299.917890587663,732.213859804331,20869.364558432466
428.1438328299529,177.10218677366413,109.78380331883113,836.9552501367003,484.4984099488197,16258.098754268605
903.458480045166,750.8880735403275,419.5596345658814,382.47527849542007,528.0136669708818,15799.479291254942
910.3973920662821,754.9732656273079,5.276635411479788,710.8176398019846,941.5755846715604,25873.516258702843
727.5066977325994,181.2539203251158,495.1225624857177,143.68360235358148,367.61116501978324,7221.555411361395
959.6078509470901,945.4646349401173,289.6249366283089,347.78218922618794,614.617976966445,11723.46352970022
986.3140303466291,151.3485660829598,263.08264313514917,894.52219114575,503.6976452693448,17102.4718346997
920.5361584404804,189.9703270637325,545.4526335706734,334.1001038329573,324.13958132989546,10106.528463104925
457.6020110809079,443.4713078796989,365.9232047902253,936.9300688031934,749.3060458832822,19381.959823782126
745.0081191234864,296.87137238216235,591.5744505004445,797.879739701078,814.6845373882502,18475.564936491915
352.79919181241576,789.3737027262954,753.5553503311186,144.90264127682588,886.7281598120727,14608.860755628142
451.91318546474065,498.08429966199344,459.13003919154926,581.4743055129677,636.077309303864,15443.75376543964
510.13587534125406,887.5914682973139,642.8003903439712,411.0622200888524,426.69235907452,16584.21042893228
830.2987418920462,356.5485493724366,216.52971088119148,60.808384517928175,897.051492270668,14736.04312132589
940.5915660189183,123.0030665353994,342.5011112920216,179.58099918360972,118.68003207770084,6429.183925669459
921.463544832031,58.242313364843994,1004.017319392263,98.7656813541214,884.1939447742318,11776.204912469366
580.1022535569026,376.74750752550233,350.55859366416166,775.5408826754137,322.1230540843901,16111.193652512431
673.0945706159532,529.741909520466,496.6048206418642,922.7900627447415,567.9565400271458,21046.440083942027
846.7062815218636,742.9872989199251,39.48261996441431,791.6646937655493,222.07513609322564,23127.14367398705
924.8252383760092,43.95437118344398,341.0657633017024,102.1265379683881,487.00325589488,5271.004769985843
839.7029743306258,305.3438562949776,154.5573348465066,338.1934445536248,833.4132653267312,17159.473455464304
143.7531727865312,232.81914785536185,70.50441164121492,722.6470850453583,404.7188413812089,14082.14477677882
318.3001365947556,735.8734237093396,344.04100335642136,745.2377837715641,834.764180801857,18787.75921341898
222.88675170072418,997.1903455702869,166.25453866257078,297.8210884165044,184.11037781354662,12559.502406092564
353.7977921088865,491.58234912845376,534.70808985817,874.0925873113825,910.7946586274473,18402.585168855476
225.38635343964813,637.8434889582105,114.17196267388476,469.98513682643795,330.06954295973696,13716.781059763625
324.09676334449296,494.16626351319144,747.34349878197,70.84304260340684,900.2734977919022,11018.745182729299
752.4493052216945,180.73537422239758,961.7007709054673,518.4637173999499,1023.8039839917725,18311.240615000945
201.99370168395535,547.7459951443982,297.2139955813667,311.4737227665885,605.250949974006,10374.633558505051
943.8403244757333,824.5901881130752,741.3159920653577,572.5939528721431,944.4336677554664,18890.58751276292
504.17808045146535,894.8041506147514,853.9972033296709,218.96739512482463,789.7348740770921,18417.8417983137
12.463264709896976,330.5774464492416,235.07706336455658,519.027669491009,754.5376375611244,10587.143514261645
100.0206002664695,527.2803347832509,960.9339102150509,234.1340682065362,693.3925315700983,11355.948518216635
607.1093972799054,10.30522435183957,487.2460245577961,725.7808803236338,45.030842392668774,7686.86363372705
900.6299986162996,532.5633706349292,31.39691348553515,229.79953860694036,976.5639131415685,21840.66034241672
596.2954066453046,110.05190939525585,294.445570335295,467.6645128811358,21.452870930155996,7708.678327399298
421.494285940489,501.2056426851309,249.52614428798177,602.7663362989942,771.3178824623891,17286.892825218223
241.49424548417073,635.3918978867074,654.9731767948714,971.3052683559332,796.9547953115584,18640.579418581867
868.7055562649662,502.18998623874575,189.79695306688802,1019.7148599906662,132.4602993036284,22772.97190005194
482.77229501876775,69.72733362391716,966.5032779272392,988.0831394288022,736.6543994920689,18629.737141356632
358.39267187729297,260.4875787444473,271.67060432593655,130.34908203015652,538.4283679505643,7950.675243470749
145.22089031831297,324.3322025507392,641.7474313821234,745.0046562209278,24.855249532990683,9343.332743689813
440.4387680017817,667.7755851183504,873.7238795863171,486.7325769851724,992.4668126389097,20285.287934967084
272.007728682442,13.832915585760134,495.36293345457784,262.2605261004984,843.4868961517254,6960.880351654436
238.35921631345877,318.08431953029765,810.216889363571,732.3066900739686,571.4444663370368,14223.392555076589
721.8668154089057,428.68414829570713,5.437488757419828,11.62765159648518,523.4911104754551,15936.594760635046
85.28996323225522,52.301291693318944,988.6890384767727,879.618703009852,155.67588066259918,14149.550811989127
0.6801598363693984,964.2678224791106,285.00510547979707,190.35914532402944,708.1043024194921,6470.614880470635
111.51742857351803,271.0011883548675,998.4969525371356,654.8098810613865,533.1740584781348,14762.524589140878
407.46866159097624,793.0889778014229,144.34045596026237,990.5539092858697,881.7899602593656,25391.00657226235
632.4807501509051,43.93593897221956,717.6761850344834,935.2031650667324,537.166917098113,13715.65079731862
362.7262175511171,123.1640012589769,773.0187306368699,906.2623756408896,102.65778593366895,12273.10919694607
777.2001840663982,17.469937929315847,990.2642361110728,629.8194131303385,565.6975964074323,14010.63725467349
303.05262959506206,951.5946716874582,272.287362392874,848.0221319338956,1008.7512876412231,22433.337895721386
802.1981650071612,531.4456784757061,67.66004618411205,483.75172011117877,448.77408969902444,20739.69705351019
207.66314617548312,433.75373999544775,366.34407329826684,167.61268341928803,451.9671227724658,7080.365318829192
269.1071552762768,534.5919187786387,36.00390114938284,927.980973862179,835.9570488523326,22163.0852907289
565.8432844907567,872.251988743417,985.4925555822597,113.17482910992442,645.9717718116391,18937.04957932021
1021.9458569581144,1011.5985093975307,617.8027441057225,131.09337134163627,597.1894589343009,4968.725619938872
2.114186828207835,203.68520669886425,979.070115389399,338.3711463453121,653.7114683155953,10926.310256117318
287.6001225034165,970.5696124022677,746.0441394682745,337.5627853633665,810.7636952886998,16099.15536613596
110.76149706376975,401.73459462703045,226.52736279715054,700.1358820106714,104.90499253445671,10478.677994146703
406.55445225745825,283.28932373421014,518.4951493875755,358.295224835972,723.3644315310192,10664.343233090505
25.166872890333252,649.2026074172493,236.1050006464717,275.1580454470137,819.4617380695281,8836.625481734842
978.5020354359509,324.1474150677367,846.6485968579335,106.48661808254269,649.1972126795604,14829.227730826793
769.0570747237568,159.7213983072835,436.22644497363,914.1321361909571,106.06434657113311,13467.817722096257
18.530670798310553,604.7594281450841,445.98429750367586,817.8577908571164,945.6184711210052,13335.538399261013
306.3333320128677,397.7258159811638,497.9426164012184,602.2670954857465,1007.4663215939755,14719.305346436162
714.0661768499727,398.89767152186243,270.0981109252732,967.296735664255,138.80159550311055,19225.88508088793
737.5522329648722,947.6045058994592,680.6175606112652,433.20774673010806,203.76672248369562,14776.511843857108
376.2947299859735,723.836732846205,665.123045555504,950.2475945967185,887.6655755871999,21858.05265730653
835.7383703207612,933.3256963591806,282.9692444027386,378.3921051030011,389.0113574768818,14132.103528995514
573.901402838815,684.2554670517975,293.5978834333638,19.929566524723555,408.8037208656991,12629.344906160668
315.9326305837061,964.797152274481,909.5834015171006,880.9581346236616,668.6717552079289,23345.074448274085
352.5521046517134,562.021649816888,834.7904416935656,100.9770175721585,820.300677381432,12874.414044745961
42.16810631999658,836.0151359635003,826.9453354597105,52.231484240645955,642.2125685369429,6750.237470378102
514.5119480964067,173.89517124783583,151.94003218163266,791.8173450926317,581.3173748089283,16069.038277326257
1006.5911141545292,1005.8217239432644,1016.4910013074087,121.46229080654427,960.7742842510974,12095.54779014846
250.4392796370563,469.2093539928187,775.5843131614473,208.50783444708554,579.9030840876338,9872.66051872768
190.2763501834196,107.24977324164433,119.3560191279089,366.22237168457605,4.766552921275888,7322.867387553539
435.05041531053007,680.1378356030966,411.32870144408446,87.85367093231116,64.19339471220792,9332.15741583487
284.7913090712184,173.37619511664718,988.2572525752007,154.85975037346304,824.7935359027165,11611.980856433174
600.1745323429323,582.9498060639174,524.3706531059554,995.0853899406859,372.5770496938371,20690.135517512015
806.8257289767693,568.6211660461666,405.1288756487436,978.3971157051196,612.6755526294396,23113.821842114903
121.77094875751789,427.56014182078115,800.3396891459662,710.3969517969549,938.332497752652,15010.301845797
265.6024413609167,776.3903655463156,470.9122123719894,587.376380894019,977.9678013504338,16728.195475892404
1002.7891916689176,882.2691470597771,367.71541783582336,909.0056557847755,653.9357979048069,17593.603782179285
440.3167032020102,36.600506880495345,788.6111991721801,514.1561146614918,805.0570234522222,11155.490458391869
765.9753465275083,812.6129848815124,307.86678650548924,820.0177654452541,562.0186403493553,21624.553502969036
484.68602925992263,691.3289357524551,21.871291328868665,104.77241946889649,299.18962193154255,15873.824402753338
1006.5818725968278,143.0996775577139,338.53061197743136,52.27833824452978,339.2193334197517,7089.8471454223945
328.0141173870916,969.5305430471907,865.4377850836177,391.950560504598,25.36351543219064,14832.182397095457
850.9758607312673,676.3890453960091,156.02123125894116,1019.9769815144317,102.639039922302,23307.257622742174
887.9252905919108,301.3285520688015,445.8019495169608,814.5474834189462,693.7685565378665,19057.156727466063
960.3731194306961,636.0476932714324,100.15760535455001,905.5850119597571,787.6152575883173,26204.313703359498
728.9553417147617,55.023152490225016,405.73209053362586,171.45427912656817,841.6296022096578,7370.836724338956
717.3413097654915,904.2714596547945,989.7729094903439,793.3415569331186,1018.0946772180604,27019.378994756007
629.524363411762,38.02071438484256,14.59355151390298,350.31436820867964,843.235040325158,13285.293823352607
886.9219392765245,983.8720295144221,66.68438379399004,45.640817651368025,935.2024026798425,14157.318775800839
312.36781912357026,571.3790982242639,1006.0235601927269,410.0592995695855,681.852311869276,17495.096479320757
410.50067315915294,786.6313364098864,540.3798789866146,243.2236932980221,277.8174476886694,12269.180878591596
264.252633639329,545.0960161367663,720.0655524000402,972.0626176441775,710.7454720849714,18403.1684676342
799.941472217488,172.9803426453152,383.0401280075015,423.71094513486446,702.8533555204843,12200.891760084389
302.99338380991856,310.5709275337381,364.43049435224896,829.7493315002698,591.4522522043891,14528.968670872515
77.0839345487201,80.12400608304006,380.1978309452793,784.9892358207061,705.2118287141689,11904.719588862352
724.9739311628151,785.6231076393952,294.0443779956013,561.4144327086981,556.393103684372,19469.899587704673
757.3836812082681,979.8354627641819,284.6617034705571,812.3204329032174,675.8098416878207,20647.37020433926
594.1635797641832,793.4768940517396,966.6892456223737,37.5720118982789,150.93770497353796,15280.326030037424
774.4381250571425,85.80234537992658,528.5106695588793,225.13743528100554,280.8788007349775,5686.270478711636
718.6846545350822,30.917399827160693,894.2790941715493,455.1464502807245,514.4507329608715,10659.155799041262
553.0091148223405,661.0373576494018,353.13314470169405,103.53407033701512,326.0200311461648,12262.122141873015
172.177528855368,569.4803757572853,325.66131810343575,981.0607902652773,988.9119006518074,18398.441288079397
635.0089017018793,632.3172020913008,1009.0276501167165,908.5779468648304,783.4316279379353,27383.02911389455
321.116786424526,374.3119647929102,206.0971681391262,498.8396819633916,1014.1373666709295,15495.184173364785
934.0425758838669,121.18982043593633,25.7948562334783,920.2049724500646,550.0622110194764,19976.091881966287
204.99444552545913,689.8209480546666,659.6845342001357,125.0156614005424,265.8306391015624,7215.060469235225
61.51983545677615,214.89712524302536,135.4810110495364,197.87396349394544,701.9183574150318,8662.701175152903
50.68773812333336,104.29912601417368,137.39380539216654,324.13810786112924,305.9203183123875,7673.985834147552
261.18531616423877,768.5495331147943,1021.975334664295,546.7933937958869,966.8635831438767,21175.68754854899
406.1287548170902,109.24282552597856,418.5844013771134,303.23483997664596,505.2487293841184,7086.178013272574
672.8127251624173,472.115424412066,957.6043643676934,905.999178034565,718.8250574501859,24871.693627678702
501.4373502612983,134.84777657800385,406.5419947802966,721.3071763468018,291.7227730470207,10949.224878379406
106.48379140446252,929.6880204908832,726.0680292511177,630.0430608743395,811.5188793435306,14245.892411477667
855.7015424854791,495.0620141271279,902.3367694432666,938.413066957932,278.06832171497615,23528.126725185357
